micro_agg,neg_corr,precision,accuracy,recall,tau,u,auc,eor,dpr,epsilon,eOdds,f,f1,k
1.0,0.0,0.7009718782345888,0.523,0.5339508529210039,0.6,,0.5175373702086334,0.10201216664701684,0.10140658302937644,10.0,0.2466493823678239,,0.6004725518720939,40.0
0.0,1.0,0.7020063408897578,0.5720000000000001,0.6830644292315527,0.6,,0.5005834530307892,0.14714497904170198,0.14752074720694827,10.0,0.2708464956843951,,0.6865827279717001,40.0
1.0,1.0,0.654998771405309,0.48,0.4829190364024514,0.6,,0.4837255762009039,0.04718106373249782,0.03119337072632272,10.0,0.11860065670007837,,0.5346486842945157,40.0
0.0,0.0,0.6881097048315092,0.5549999999999999,0.6619004223692025,0.7,,0.4806477941480583,0.16686436430299972,0.15053185830882382,10.0,0.29980475050963984,,0.6736116157727691,40.0
1.0,0.0,0.7102572830123051,0.6140000000000001,0.7493681930431361,0.7,,0.5221562503901297,0.10559262380887477,0.0937351003612839,10.0,0.2253120336211639,,0.7280948078443856,40.0
0.0,1.0,0.7034821495503747,0.595,0.7299700277840603,0.7,,0.5040097668606233,0.0624774514903611,0.06464247197211773,10.0,0.16894094727274234,,0.7158966557936929,40.0
1.0,1.0,0.6729951837142464,0.5149999999999999,0.5876207393024012,0.7,,0.4619855952182804,0.1034422132054003,0.11222300935092673,10.0,0.2680005552714823,,0.6256525699715515,40.0
0.0,0.0,0.7161173867889833,0.611,0.7374926494519498,0.8,,0.5286788270832179,0.1035621151116215,0.10717952778758524,10.0,0.2484835336553311,,0.7255308742689752,40.0
1.0,0.0,0.7062301982021809,0.521,0.5321987470510465,0.8,,0.5173228018385039,0.089444437240687,0.06475942451378414,10.0,0.12961237165010744,,0.5984911506196675,40.0
0.0,1.0,0.7240960812448723,0.5870000000000001,0.6633760299501505,0.8,,0.5360891985793957,0.08667706118935747,0.08278054165739332,10.0,0.18514708362222826,,0.6918607599995297,40.0
1.0,1.0,0.6893887768794107,0.524,0.5724711080709846,0.8,,0.4932562287819449,0.11014306590917372,0.13166848235549786,10.0,0.2673342553294653,,0.6220131247774616,40.0
0.0,0.0,0.6913937866522929,0.568,0.688789563784737,0.9,,0.4888572538162621,0.13005558547611235,0.10512556469701924,10.0,0.2375670177398666,,0.6885859723457515,40.0
1.0,0.0,0.7225261397894434,0.623,0.7583451659228776,0.9,,0.5353691425364452,0.14391022206759108,0.12315554377947566,10.0,0.2733921210386541,,0.7379765157817186,40.0
0.0,1.0,0.7328254640096745,0.5469999999999999,0.5551604800703152,0.9,,0.5335460580943225,0.08752731882353944,0.08317676674898207,10.0,0.20202068658316108,,0.6225671918130375,40.0
1.0,1.0,0.6754881937302815,0.475,0.4945584614507657,0.9,,0.4624581128938932,0.07913144567785613,0.06763740450538923,10.0,0.16888027455981192,,0.5689709341635036,40.0
0.0,0.0,0.7115980856446706,0.617,0.7621623206953554,1.0,,0.5243820288863403,0.09925494090386897,0.08519632132176205,10.0,0.15436161989599687,,0.7336432631933395,40.0
1.0,0.0,0.7236228390905708,0.5760000000000001,0.6289607547849816,1.0,,0.5347529743460895,0.11202909005631127,0.08796051092064662,10.0,0.21837674908198887,,0.6683201358581539,40.0
0.0,1.0,0.6942889328063241,0.53,0.5797590454492798,1.0,,0.4984378865296518,0.1960390786009105,0.19664191067307107,10.0,0.3783298877647847,,0.6238323153760625,40.0
1.0,1.0,0.7365016515539379,0.583,0.6388283805625583,1.0,,0.5518248641844903,0.08748718861669384,0.047493492533086,10.0,0.1246488394315954,,0.6792762254622047,40.0
0.0,0.0,0.7163383531511089,0.58,0.6869052675709818,0.0,,0.5151652954387039,0.1745696570176972,0.15437176447945974,10.0,0.3245589120843516,,0.6910387511599021,50.0
1.0,0.0,0.7215662562699497,0.5549999999999999,0.6028700511366457,0.0,,0.5288834920188131,0.07954488258267685,0.09152450828993526,10.0,0.2017481783153844,,0.6383611625813923,50.0
0.0,1.0,0.7210961064771002,0.618,0.7378968698341599,0.0,,0.5354955146187258,0.08170643547312742,0.06676530604890071,10.0,0.19480340683635264,,0.7289768991980798,50.0
1.0,1.0,0.7129988948892974,0.5519999999999999,0.5971451188499495,0.0,,0.5216492024042234,0.11079563931599684,0.1035316438283366,10.0,0.22226617442430285,,0.6493900574823651,50.0
0.0,0.0,0.7359174848449666,0.621,0.7174544026978672,0.1,,0.5522371937597609,0.08515817104730006,0.08553996494401014,10.0,0.19605662810674784,,0.7252164454621157,50.0
1.0,0.0,0.7187867299023984,0.521,0.5204649187164536,0.1,,0.5276455479982317,0.1572830337033854,0.12132357476831865,10.0,0.2409151465769843,,0.586677787414817,50.0
0.0,1.0,0.6946745640330276,0.5920000000000001,0.7361940250479464,0.1,,0.4921920994928269,0.10291103723336917,0.09782696128458956,10.0,0.22912269781035485,,0.7118988624221789,50.0
1.0,1.0,0.6744166292749829,0.516,0.5638478257271939,0.1,,0.4747903204251728,0.124256003279778,0.12892074731136274,10.0,0.2505509404106284,,0.6042213996683038,50.0
0.0,0.0,0.6971680400923409,0.5619999999999999,0.6553618271651248,0.2,,0.4994407200969858,0.11341146086423265,0.122110340615276,10.0,0.292511144360201,,0.673838378843156,50.0
1.0,0.0,0.6873944612514977,0.48700000000000004,0.504936221698781,0.2,,0.4804764129444622,0.1410193099927314,0.1507242886923112,10.0,0.299070944112477,,0.5495495659158908,50.0
0.0,1.0,0.6998530142381689,0.581,0.6990118178792543,0.2,,0.4981212681988012,0.07237859268678827,0.0674454648035582,10.0,0.21139098190041586,,0.6970400193278101,50.0
1.0,1.0,0.7660194205300555,0.5529999999999999,0.5215852544052721,0.2,,0.5767283568747684,0.12959185436199286,0.1053602140444501,10.0,0.19993664187396296,,0.6087478418440866,50.0
0.0,0.0,0.6966359650741601,0.564,0.6732879888643104,0.3,,0.4876950182038975,0.06827125413351245,0.07381723510416394,10.0,0.153593821282705,,0.6827991886409736,50.0
1.0,0.0,0.7352211281449128,0.5599999999999999,0.5785936043336515,0.3,,0.5472808419064942,0.08160498945077485,0.062446124300514286,10.0,0.19175715842647326,,0.6468708236761328,50.0
0.0,1.0,0.7029730742745984,0.5820000000000001,0.699511324165145,0.3,,0.5056481181381958,0.09870594839927163,0.088747008820616,10.0,0.18588918869396706,,0.7000511423002191,50.0
1.0,1.0,0.6711043807135957,0.526,0.6186381949003101,0.3,,0.4614927821851856,0.08405903457810697,0.0588510863883102,10.0,0.1802913150673534,,0.6380454981822393,50.0
0.0,0.0,0.7111158316163826,0.5900000000000001,0.6994929363026053,0.4,,0.5190492224844137,0.11761867059863435,0.12022847352525065,10.0,0.2475012068279198,,0.7032407486973252,50.0
1.0,0.0,0.7441914405193292,0.5730000000000001,0.5957166393606907,0.4,,0.5533466331208471,0.1419667433189251,0.10429635942085168,10.0,0.2735800638486543,,0.6553534893690381,50.0
0.0,1.0,0.715934003495216,0.617,0.7464675812789493,0.4,,0.5236457140731539,0.0759426817705923,0.05625948606796825,10.0,0.1257889787531122,,0.7271948567391557,50.0
1.0,1.0,0.6885665785501816,0.546,0.6280378863519769,0.4,,0.4935737117062186,0.08409235017307919,0.08393781800381682,10.0,0.19148898165639802,,0.6506358698619417,50.0
0.0,0.0,0.6838665065569501,0.5319999999999999,0.6110455154761445,0.5,,0.4792917785814669,0.07346122670288803,0.09014704182177108,10.0,0.2060411130908239,,0.6440702532149724,50.0
1.0,0.0,0.7063463717852636,0.5589999999999999,0.6402393548066793,0.5,,0.5112493909312319,0.06487428537478189,0.04555955540235655,10.0,0.15596168192657472,,0.6636825923497918,50.0
0.0,1.0,0.6947151312359907,0.573,0.6989134060389419,0.5,,0.4879950973344906,0.11617602388395075,0.09553128128063387,10.0,0.2531856783858653,,0.6958768609347596,50.0
1.0,1.0,0.7153894823644921,0.518,0.5146554390378,0.5,,0.5166932953378023,0.0844626469842896,0.10355604538133999,10.0,0.2533337516139082,,0.5936898756671385,50.0
0.0,0.0,0.7125073307781637,0.629,0.7935760531188573,0.6,,0.521582850590276,0.09868541754796792,0.09594401188335508,10.0,0.23351096844163036,,0.7483565477190679,50.0
1.0,0.0,0.7485764164864829,0.618,0.6773873605510474,0.6,,0.5765735030415089,0.1320484126734492,0.1253036910185378,10.0,0.2539136480990561,,0.7076138080370642,50.0
0.0,1.0,0.7140482823408961,0.584,0.6632516544479321,0.6,,0.5281492195075403,0.13877178047141242,0.15356361243558195,10.0,0.3326329370725071,,0.6839545324801526,50.0
1.0,1.0,0.7154219552618732,0.5479999999999999,0.5964754880598415,0.6,,0.5210002412510569,0.08193037276021095,0.074220956170566,10.0,0.20832664962088407,,0.6436878408188267,50.0
0.0,0.0,0.7404800753336275,0.606,0.6702618063868402,0.7,,0.5609531402362491,0.11342597080081747,0.0949071002256854,10.0,0.17237398338660095,,0.7019667616473226,50.0
1.0,0.0,0.6678385784261134,0.511,0.5811596121632034,0.7,,0.4634520780039622,0.08990605201925954,0.09590923926164373,10.0,0.19475464674401524,,0.6164998742277347,50.0
0.0,1.0,0.7157567578728775,0.5720000000000001,0.6556804152714876,0.7,,0.5183129211099752,0.11712529880436885,0.09557404086801567,10.0,0.18908699955863925,,0.6786486694448238,50.0
1.0,1.0,0.7439571022667312,0.5780000000000001,0.6090280175861518,0.7,,0.5604026702623092,0.08773418249228754,0.1155798684043279,10.0,0.2567576752464304,,0.6604142157008474,50.0
0.0,0.0,0.6795670726344877,0.557,0.6941225587813996,0.8,,0.4662444084296346,0.1179618590287438,0.11835268461804678,10.0,0.2674036670464032,,0.6862720693666956,50.0
1.0,0.0,0.6934459456220206,0.5389999999999999,0.5946750404992672,0.8,,0.4988075583488141,0.14231753920217027,0.12917956774640882,10.0,0.3400559299591369,,0.6371188102010018,50.0
0.0,1.0,0.7154819536137664,0.609,0.7448155605447956,0.8,,0.5229735186069193,0.11819347566388864,0.11309967654227188,10.0,0.2111348115154412,,0.7257818426544458,50.0
1.0,1.0,0.6593578327847858,0.51,0.5973666190421028,0.8,,0.4474615293617553,0.09800634715220848,0.08908108885964504,10.0,0.19551682313017668,,0.6183445251262332,50.0
0.0,0.0,0.7082422932657675,0.5980000000000001,0.7229233759380108,0.9,,0.5137597891426442,0.06688489971906057,0.055044086597658935,10.0,0.1814163130430436,,0.7146064194337348,50.0
1.0,0.0,0.7229227201156372,0.6110000000000001,0.7240914832937074,0.9,,0.5388539195554618,0.1101151484248628,0.1192369347043565,10.0,0.2613147425346736,,0.7210948596519742,50.0
0.0,1.0,0.6816605616605618,0.519,0.5841421970185919,0.9,,0.4764019481133557,0.13073980006791505,0.11032229786649177,10.0,0.22150029298011076,,0.6272651719096396,50.0
1.0,1.0,0.7162739035007942,0.5269999999999999,0.5470095083637194,0.9,,0.5179009549959709,0.12416834082702415,0.0922024119729874,10.0,0.19844196872294312,,0.5963083462707103,50.0
0.0,0.0,0.7123097961868116,0.627,0.7869581878393709,1.0,,0.5209663111463411,0.06587186626745015,0.059552119654262575,10.0,0.18740697058893216,,0.7454045826680455,50.0
1.0,0.0,0.7144322007958372,0.512,0.4998197437835234,1.0,,0.5196023187483876,0.0766723505025976,0.09006905442399325,10.0,0.20580763572147412,,0.5780848040868898,50.0
0.0,1.0,0.7523843765956196,0.5890000000000001,0.6161587019640076,1.0,,0.5729402161477006,0.09645347924009064,0.09967033594782823,10.0,0.26998267849684404,,0.675990666474416,50.0
1.0,1.0,0.6935254423647018,0.536,0.6039757868626078,1.0,,0.4854469463945309,0.08687079576056736,0.09223880290672412,10.0,0.17736849602606952,,0.6398955984670908,50.0
0.0,0.0,0.7145092705789018,0.624,0.7704596046241796,0.0,,0.5263948936504674,0.0755506721212662,0.07211782848320263,10.0,0.1603102592183146,,0.7408618658646895,60.0
1.0,0.0,0.7313907470290895,0.5790000000000001,0.6341529171424526,0.0,,0.545646167806253,0.07609599712876773,0.08711270835144072,10.0,0.2411048361314148,,0.6737946080697355,60.0
0.0,1.0,0.7312613805066966,0.607,0.6801193556157451,0.0,,0.5508427424538261,0.14705283085912801,0.10727330074682496,10.0,0.2159232979648892,,0.6888467542534242,60.0
1.0,1.0,0.6753707329707329,0.53,0.6301339739664643,0.0,,0.4644780978388156,0.13842330234362474,0.09809033085604488,10.0,0.2334414916961795,,0.6497130123444634,60.0
0.0,0.0,0.6969924052855202,0.569,0.6736425620176634,0.1,,0.4956096964048869,0.12734007990179494,0.12360307810854318,10.0,0.2721630142912927,,0.6833795962800918,60.0
1.0,0.0,0.7182342961881527,0.514,0.5038306330757194,0.1,,0.5247863619272456,0.11154842055478773,0.11220419521100893,10.0,0.2399376036343733,,0.5819554969484491,60.0
0.0,1.0,0.683406268191697,0.5710000000000001,0.7173394785569941,0.1,,0.4727906600981277,0.0945531973592024,0.09613677514759086,10.0,0.25525316535019205,,0.6990728783693136,60.0
1.0,1.0,0.7363362402717659,0.583,0.6257798200563772,0.1,,0.5516618438873979,0.16008501032883302,0.14486031061374505,10.0,0.30407698549727874,,0.6700348755650016,60.0
0.0,0.0,0.6894044450681613,0.5389999999999999,0.6185824245132273,0.2,,0.484029309137387,0.0920239621222155,0.1106244924096349,10.0,0.2950787108116391,,0.6512453068281863,60.0
1.0,0.0,0.7198059313242121,0.581,0.6597953614777957,0.2,,0.5264585206073521,0.12045827309102035,0.10646659884572568,10.0,0.1865415058151199,,0.6861954367937306,60.0
0.0,1.0,0.7343033058322159,0.6010000000000001,0.6749885167798441,0.2,,0.5485132389877034,0.07344601550548162,0.07665761091648954,10.0,0.1593960323068916,,0.7022063557033179,60.0
1.0,1.0,0.7083970514521251,0.5450000000000002,0.5919575534581133,0.2,,0.5141970842668684,0.05141499441423505,0.06528395220860525,10.0,0.17838963159011065,,0.6438369919463435,60.0
0.0,0.0,0.7220198016249547,0.601,0.6968568523289147,0.3,,0.5357083976475657,0.08390236012924257,0.08178893627476018,10.0,0.20296500083275013,,0.7090678277444494,60.0
1.0,0.0,0.7200724931464645,0.602,0.7182404654335766,0.3,,0.5279330637848685,0.10495685983506538,0.10185979115067482,10.0,0.1954276911263301,,0.7148571411634421,60.0
0.0,1.0,0.6751090043940955,0.526,0.6139892651658493,0.3,,0.4667112651366431,0.09059808147535234,0.127003193657862,10.0,0.2858240836827787,,0.6415421311594791,60.0
1.0,1.0,0.6996535153650902,0.519,0.5447534279572739,0.3,,0.4999888075937663,0.10144151322841666,0.08955966187127197,10.0,0.19967478852051548,,0.6107882303048213,60.0
0.0,0.0,0.6994707850295449,0.596,0.7398348034429434,0.4,,0.4992792212831395,0.0514465676984516,0.0562182123677929,10.0,0.13187118515093282,,0.7185247851725521,60.0
1.0,0.0,0.7719617188163058,0.5619999999999999,0.5584768046307993,0.4,,0.5659898530739336,0.12495543791320415,0.11512480751862972,10.0,0.2375043047809565,,0.6310995496107188,60.0
0.0,1.0,0.7325702845113736,0.618,0.7232945717190997,0.4,,0.5514077286379536,0.10490273065914167,0.09381934077999757,10.0,0.2182021623331864,,0.7264956242056264,60.0
1.0,1.0,0.7172853569005178,0.5780000000000001,0.6427857243990387,0.4,,0.5317616270041556,0.06582473771725486,0.053330132816064336,10.0,0.169255200466603,,0.6755207882657529,60.0
0.0,0.0,0.7021744449785736,0.5549999999999999,0.6343476813824731,0.5,,0.5068890550662031,0.08438785514969871,0.08511371302932905,10.0,0.2587935036110747,,0.6618606809975673,60.0
1.0,0.0,0.6691832752775921,0.482,0.5209493653429245,0.5,,0.4549604587218728,0.12150780034978875,0.08223146371393157,10.0,0.17168783443075158,,0.5819643057735326,60.0
0.0,1.0,0.6946896710374972,0.5429999999999999,0.6201127175973684,0.5,,0.485848277479548,0.14259859215756174,0.11557942618497015,10.0,0.2298813924279781,,0.6513655946953324,60.0
1.0,1.0,0.7072599927569666,0.55,0.6034738717667242,0.5,,0.5130025262673434,0.08432030558766936,0.07765231033231253,10.0,0.18683161831570036,,0.6492532577479363,60.0
0.0,0.0,0.6745039555179694,0.532,0.6366247423400762,0.6,,0.4612750998992732,0.05252949985025459,0.061602160326731485,10.0,0.17747484546123488,,0.6548725144832873,60.0
1.0,0.0,0.6700646862240911,0.495,0.537346190126821,0.6,,0.464713693304869,0.09202455040529696,0.1023392611265118,10.0,0.2536116992525077,,0.5881400560224089,60.0
0.0,1.0,0.7374753852839556,0.5780000000000001,0.6189745272940238,0.6,,0.5496204191330639,0.11495690505469112,0.08310912913389748,10.0,0.21211048056739976,,0.6697061077252744,60.0
1.0,1.0,0.6900666430279392,0.513,0.5390629361371146,0.6,,0.5008645560952957,0.08701770790561023,0.06598839494192593,10.0,0.1698530487750068,,0.589255347014469,60.0
0.0,0.0,0.7088147214482883,0.5780000000000001,0.6729726002460297,0.7,,0.5198562761289635,0.10807204727433714,0.0761039043953493,10.0,0.2262611408349477,,0.6810034268579995,60.0
1.0,0.0,0.6672986185696826,0.518,0.5696138181109414,0.7,,0.4767370503367377,0.0862908778819755,0.05132996268037924,10.0,0.1641859733312505,,0.5856310062430871,60.0
0.0,1.0,0.6864882667447028,0.564,0.6932989664182467,0.7,,0.4786276509221759,0.05869066102747975,0.04034301509169613,10.0,0.13042876357053584,,0.6891217633738783,60.0
1.0,1.0,0.7644306148510418,0.544,0.5246530670035323,0.7,,0.5618957137944476,0.13819118272929828,0.120713971858634,10.0,0.2541766817178933,,0.6061499839335023,60.0
0.0,0.0,0.7110312566905037,0.631,0.7954569108023175,0.8,,0.5209619029553754,0.0646037162401436,0.056598029248949765,10.0,0.17188866151270502,,0.7488334328797093,60.0
1.0,0.0,0.6980412408101441,0.5479999999999999,0.6231859362272152,0.8,,0.5005639452770968,0.09254102443564444,0.07713347965552375,10.0,0.15201641535066385,,0.6507007952359665,60.0
0.0,1.0,0.7218876362126558,0.5960000000000001,0.6916838317363474,0.8,,0.530679745211442,0.10483479623102264,0.10976533482058448,10.0,0.2141914483276128,,0.7042057128292756,60.0
1.0,1.0,0.7042306911257022,0.499,0.4713767912076596,0.8,,0.5192091585073401,0.12936054927152538,0.13806025045069034,10.0,0.2744939843430409,,0.5600258183894907,60.0
0.0,0.0,0.7085264681133397,0.5980000000000001,0.7169865235355447,0.9,,0.5138553956285149,0.12595675477432589,0.1140248251816184,10.0,0.23082070319864584,,0.7106417072818908,60.0
1.0,0.0,0.7480803598224123,0.526,0.4927466134154168,0.9,,0.548972713372382,0.08689552133842103,0.08071626599112894,10.0,0.22342191947472628,,0.571747360700971,60.0
0.0,1.0,0.7216594661344147,0.5980000000000001,0.6888993209362364,0.9,,0.5314967823318352,0.15284072071524613,0.17997336572079087,10.0,0.3713368683445206,,0.7004851451609087,60.0
1.0,1.0,0.7207791266429829,0.5670000000000001,0.6191387309065032,0.9,,0.5315585719630754,0.08444958122275717,0.10593631163545134,10.0,0.2072812231256065,,0.6601517721257146,60.0
0.0,0.0,0.7061803670748452,0.6020000000000001,0.7418128225920634,1.0,,0.5118317537670356,0.09760869403652277,0.09233211127457272,10.0,0.20305573107798705,,0.7218582006834817,60.0
1.0,0.0,0.6793120687877767,0.4819999999999999,0.4859093809358319,1.0,,0.4804194851386301,0.17034571488055922,0.1441233464784088,10.0,0.29645595603724,,0.5631488601591206,60.0
0.0,1.0,0.6846296799502763,0.5389999999999999,0.6303779257387785,1.0,,0.4830408436810474,0.14464440249147298,0.14316311678941362,10.0,0.2920650141690506,,0.6514781415071601,60.0
1.0,1.0,0.7248795138874321,0.5589999999999999,0.594214461318373,1.0,,0.5365478549644707,0.15788093643996448,0.14070118799848425,10.0,0.3099595696950683,,0.6464752131799941,60.0
0.0,0.0,0.7508768591951721,0.65,0.7519525887352276,0.0,,0.5873083091779996,0.09189294959702107,0.06602178215740988,10.0,0.2068817862886442,,0.7446959105140244,70.0
1.0,0.0,0.6712705665747914,0.513,0.5796323530763814,0.0,,0.4661043811238909,0.06810056160064924,0.08539851615102698,10.0,0.1930682006240158,,0.6185888985568582,70.0
0.0,1.0,0.6986240373041225,0.583,0.7047358307728235,0.0,,0.5032931811991048,0.10390383511640597,0.12626514948707782,10.0,0.266982351492136,,0.6990078589027383,70.0
1.0,1.0,0.7253778412347712,0.565,0.6089538593365291,0.0,,0.5352652837376709,0.0909007457030122,0.10924611180396007,10.0,0.2245506693993755,,0.6609517923731785,70.0
0.0,0.0,0.7310009989525337,0.618,0.7171451188499496,0.1,,0.5525572967552724,0.11820734082852195,0.11162574588969744,10.0,0.23081260199415465,,0.7225495311948746,70.0
1.0,0.0,0.7309111410617909,0.5720000000000001,0.6071937915220921,0.1,,0.5447365748693566,0.07403989383801292,0.0743881337444404,10.0,0.1807127763622886,,0.6429815377266609,70.0
0.0,1.0,0.7121086274615014,0.6060000000000001,0.7370200629968171,0.1,,0.5206612553483423,0.06145827444618264,0.05077793803511639,10.0,0.17678672540930854,,0.7225635365436809,70.0
1.0,1.0,0.7144352041785048,0.55,0.6273328773143423,0.1,,0.5077829516239245,0.09240588023460856,0.07922363234373674,10.0,0.21671412036328208,,0.6447510874800864,70.0
0.0,0.0,0.7194107243484316,0.616,0.731058957003661,0.2,,0.5349624753051789,0.08929589975679117,0.07979555779316776,10.0,0.22452700215507615,,0.722832533024858,70.0
1.0,0.0,0.7261708227240249,0.5860000000000001,0.6562319775962283,0.2,,0.5385572340357165,0.06573097703420734,0.06341119742963668,10.0,0.13139381590138058,,0.6889367943675999,70.0
0.0,1.0,0.7302355608184153,0.614,0.7142092759411367,0.2,,0.5473955179313194,0.09458024953673064,0.08672134115171484,10.0,0.2284803747836052,,0.7214641620077784,70.0
1.0,1.0,0.7413809726911021,0.591,0.6426970949015974,0.2,,0.5553501879386522,0.08208788341553107,0.08272416775907081,10.0,0.19475034906561284,,0.680176742225294,70.0
0.0,0.0,0.7316374894893541,0.606,0.6922683451107593,0.3,,0.5460915505345133,0.13914957575218104,0.1061163492059973,10.0,0.2510590991632524,,0.7106085320917579,70.0
1.0,0.0,0.7063757213743003,0.5379999999999999,0.5869565697074675,0.3,,0.5054788367935722,0.11523880762551245,0.08995407740778003,10.0,0.23069743963213205,,0.6364657454909339,70.0
0.0,1.0,0.7070742280605143,0.579,0.6922606957599429,0.3,,0.5109643443076941,0.019828682665997962,0.033894765965314544,10.0,0.12688388027847114,,0.6910662622402717,70.0
1.0,1.0,0.6741721268909682,0.5109999999999999,0.5806224107591063,0.3,,0.4697789667268996,0.12262694700266988,0.1199922509175992,10.0,0.2919906384251848,,0.6159947250759166,70.0
0.0,0.0,0.6899102512632104,0.562,0.6760392360210872,0.4,,0.4880235275844001,0.09847992444756276,0.11231785112172664,10.0,0.2537093135004812,,0.6814646525294946,70.0
1.0,0.0,0.6906687340281966,0.5349999999999999,0.5953432002603721,0.4,,0.4933865538668954,0.12081926664180305,0.12569976214001444,10.0,0.2944082138375613,,0.6342917134416277,70.0
0.0,1.0,0.7056606228838884,0.5920000000000001,0.7144691332145479,0.4,,0.5117792928987749,0.12852617528054178,0.13665893559613532,10.0,0.28931304574233485,,0.7083354770638298,70.0
1.0,1.0,0.7521299906429433,0.596,0.6308797488953491,0.4,,0.5672398882461704,0.08879397703114042,0.09456364288338084,10.0,0.2276366587221193,,0.6830288051889823,70.0
0.0,0.0,0.6978177660411415,0.569,0.6737532937258774,0.5,,0.5027870792924706,0.14216490199573326,0.16311758839676213,10.0,0.341158776454004,,0.6798028220079533,70.0
1.0,0.0,0.7141046499288469,0.57,0.6477388445434937,0.5,,0.5219872307639546,0.05807170991025192,0.0551752394382077,10.0,0.12031229414774022,,0.671811796394384,70.0
0.0,1.0,0.7204410113193834,0.603,0.7171475460478047,0.5,,0.5314920016036538,0.07450490194295323,0.06702784939743789,10.0,0.1618967055112274,,0.7140960247680603,70.0
1.0,1.0,0.6580415533277868,0.47700000000000004,0.5132562146378419,0.5,,0.4554875083108795,0.06593760076790624,0.04309665943465731,10.0,0.10776984433389596,,0.565980844299304,70.0
0.0,0.0,0.6675597877493494,0.542,0.6838344025875399,0.6,,0.4497459696246886,0.13709808686033936,0.12153578958237872,10.0,0.2163354821503662,,0.6683577429237897,70.0
1.0,0.0,0.7493881884853126,0.585,0.6184088430908525,0.6,,0.5646646397149792,0.10444312979437692,0.12282454663795556,10.0,0.2549491444335185,,0.6748904870012084,70.0
0.0,1.0,0.7223512477033603,0.596,0.6905587335911312,0.6,,0.5342235902085469,0.11268954023694372,0.1172943281924792,10.0,0.26332537731240924,,0.7013282538014766,70.0
1.0,1.0,0.7461355855173459,0.631,0.7259554241436312,0.6,,0.5729281908029673,0.08200585301724388,0.08739855554539053,10.0,0.19999753997177916,,0.7299584165707487,70.0
0.0,0.0,0.7217178011190223,0.6049999999999999,0.7239865437621935,0.7,,0.5313501086525554,0.1432662104334515,0.11718025837411986,10.0,0.2338741824036525,,0.7160436688401741,70.0
1.0,0.0,0.7021704629742347,0.5429999999999999,0.6151815709486482,0.7,,0.5013383419906638,0.11275152821294535,0.07865837402880506,10.0,0.2135121871469789,,0.6456723983881097,70.0
0.0,1.0,0.7179666833748158,0.608,0.7377808791972595,0.7,,0.5265872406473154,0.060457699072805085,0.038201004037445085,10.0,0.1025166421379401,,0.7230901591452382,70.0
1.0,1.0,0.7051212242635891,0.5519999999999999,0.603791981788661,0.7,,0.5237934757351496,0.1417391821852363,0.14934869568865716,10.0,0.32771137950418283,,0.6390606217990091,70.0
0.0,0.0,0.7140597166445289,0.621,0.7614868241770971,0.8,,0.5250712720184829,0.0517045617829542,0.06504289262523491,10.0,0.18444936098286172,,0.7364738985567488,70.0
1.0,0.0,0.7031782091058542,0.5389999999999999,0.5860112864700268,0.8,,0.5030646701344147,0.06478715728391524,0.04947607670926587,10.0,0.16649886235475347,,0.6373850693410545,70.0
0.0,1.0,0.7032458642626154,0.5589999999999999,0.6529914294172702,0.8,,0.4990728904631446,0.098797987598268,0.07993436444212579,10.0,0.13216334322368556,,0.6732223634572234,70.0
1.0,1.0,0.7017112493007124,0.513,0.5098860504158415,0.8,,0.5132979378557755,0.10362146865213633,0.11131753278333473,10.0,0.20558232601547047,,0.5853349505081089,70.0
0.0,0.0,0.7212118634738575,0.5860000000000001,0.6860579364772901,0.9,,0.5194000021292843,0.1027112457999776,0.06257598798474942,10.0,0.1582394808018968,,0.6958961295478079,70.0
1.0,0.0,0.6985126385673411,0.5569999999999999,0.6277865610467843,0.9,,0.5080736115339787,0.09235433043178824,0.07432120630899287,10.0,0.16675437399591847,,0.6566527958069865,70.0
0.0,1.0,0.7376127266334711,0.5890000000000001,0.6562022260346392,0.9,,0.5448512222554125,0.10877856755209406,0.1279653572538302,10.0,0.3069766927006837,,0.6855234075510241,70.0
1.0,1.0,0.6661357028702553,0.5479999999999999,0.6659764598583766,0.9,,0.4662801677746298,0.0693908920683849,0.0526027226142999,10.0,0.08206765551914216,,0.6559977244038374,70.0
0.0,0.0,0.7081798703345917,0.615,0.7684970496674555,1.0,,0.5155518694358328,0.08311009716442279,0.05270699119847176,10.0,0.16283037029026864,,0.7329761557346401,70.0
1.0,0.0,0.6831398653347277,0.557,0.6716558821852872,1.0,,0.4849520815613325,0.1138262948700474,0.10582629334001033,10.0,0.24310132399027776,,0.6704212766488981,70.0
0.0,1.0,0.7191079635431714,0.591,0.6796671980758942,1.0,,0.5316982741216962,0.15722145341725927,0.15676615002781866,10.0,0.297365201765342,,0.6915889566414825,70.0
1.0,1.0,0.6673139035862973,0.4680000000000001,0.4689183339861024,1.0,,0.4694818961822363,0.12239785553413687,0.06881982829784665,10.0,0.14917751666364318,,0.5478633722817408,70.0
0.0,0.0,0.7235116640098898,0.584,0.6823857332252128,0.0,,0.5258968122158689,0.09741861269754254,0.09408514575867648,10.0,0.1907508569276196,,0.691699747665635,80.0
1.0,0.0,0.7294029491939261,0.575,0.6306795970116046,0.0,,0.5423308831442434,0.16820892693899295,0.20358064513677004,10.0,0.4648923883747763,,0.6709876082414541,80.0
