,accuracy,f1,precision,recall,auc,dpr,eor,eOdds,e,fold
0,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
1,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
2,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
3,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
4,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
5,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
6,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
7,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
8,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
9,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
10,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
11,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
12,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
13,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
14,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
15,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
16,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
17,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
18,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
19,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
20,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
21,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
22,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
23,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
24,0.765,0.840677966101695,0.8051948051948052,0.8794326241134752,0.6854790239211443,0.05257936507936512,0.010558069381598756,0.1464124111182935,,0
